"research_id","status_id","date_at","history_note","instant_name","history_id"
4649,3,"2020-08-28","En Ejecucion al 28-08-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10785
4649,4,"2020-12-30","Culminado al 30-12-2020 presento :  -Informe final -Articulo cientifico -CD","Culminado",10917
4650,2,"2018-12-28","Inicio de investigacion","Nuevo",9573
4651,2,"2018-12-28","Inicio de investigacion","Nuevo",9576
4652,2,"2018-12-28","Inicio de investigacion","Nuevo",9577
4653,2,"2018-12-28","Inicio de investigacion","Nuevo",9578
4654,2,"2018-12-28","Inicio de investigacion","Nuevo",9579
4654,3,"2019-03-29","En Ejecucion al 29-03-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",9806
4654,3,"2019-06-28","En Ejecucion al 28-06-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10067
4654,3,"2019-09-27","En Ejecucion al 27-09-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10253
4654,3,"2019-12-27","En Ejecucion al 27-12-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10395
4654,3,"2020-03-20","En Ejecucion al 20-03-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10737
4654,3,"2020-06-19","En Ejecucion al 19-06-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10738
4654,3,"2020-07-31","En Ejecucion al 31-07-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10739
4654,3,"2020-08-20","En Ejecucion al 20-08-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10829
4654,3,"2020-09-30","En Ejecucion al 30-09-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",11017
4654,3,"2020-12-30","En Ejecucion al 30-12-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",11018
4654,3,"2021-03-29","En Ejecucion al 29-03-2021 presento :  -Informe Trimestral -Carta","En Ejecucion",11190
4654,3,"2021-06-29","En Ejecucion al 29-06-2021 presento :  -Informe Trimestral -Carta","En Ejecucion",11333
4655,2,"2018-12-28","Inicio de investigacion","Nuevo",9580
4656,2,"2019-02-14","Inicio de investigacion","Nuevo",9581
4657,2,"2019-02-21","Inicio de investigacion","Nuevo",9582
4658,2,"2019-02-21","Inicio de investigacion","Nuevo",9583
4659,2,"2019-02-21","Inicio de investigacion","Nuevo",9584
4660,2,"2019-02-21","Inicio de investigacion","Nuevo",9585
4661,2,"2019-03-11","Inicio de investigacion","Nuevo",9706
4661,3,"2019-06-28","En Ejecucion al 28-06-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10031
4661,3,"2019-09-27","En Ejecucion al 27-09-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10217
4661,3,"2019-12-27","En Ejecucion al 27-12-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10361
4661,3,"2020-03-20","En Ejecucion al 20-03-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10567
4661,3,"2020-06-20","En Ejecucion al 20-06-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10568
4661,4,"2020-07-31","Culminado al 31-07-2020 presento :  -Informe final -Articulo cientifico -CD","Culminado",10569
4662,2,"2019-01-09","Inicio de investigacion","Nuevo",9708
4662,4,"2019-03-14","Culminado al 14-03-2019 presento :  -Informe final -Articulo cientifico -CD","Culminado",9709
4663,2,"2019-01-09","Inicio de investigacion","Nuevo",9710
4664,2,"2019-03-18","Inicio de investigacion","Nuevo",9713
4664,4,"2019-03-19","Culminado al 19-03-2019 presento :  -Informe final -Articulo cientifico -CD","Culminado",9716
4665,2,"2019-03-19","Inicio de investigacion","Nuevo",9714
4665,4,"2019-03-19","Culminado al 19-03-2019 presento :  -Informe final -Articulo cientifico -CD","Culminado",9715
4666,2,"2019-03-19","Inicio de investigacion","Nuevo",9717
4666,4,"2019-03-19","Culminado al 19-03-2019 presento :  -Informe final -Articulo cientifico -CD","Culminado",9718
4667,2,"2019-03-20","Inicio de investigacion","Nuevo",9719
4667,4,"2019-12-27","Culminado al 27-12-2019 presento :  -Informe final -Articulo cientifico -CD","Culminado",10452
4668,2,"2019-03-20","Inicio de investigacion","Nuevo",9720
4669,2,"2019-03-20","Inicio de investigacion","Nuevo",9721
4670,2,"2019-03-21","Inicio de investigacion","Nuevo",9722
4671,2,"2019-03-21","Inicio de investigacion","Nuevo",9723
4672,2,"2019-03-21","Inicio de investigacion","Nuevo",9724
4673,2,"2019-03-21","Inicio de investigacion","Nuevo",9725
4674,2,"2019-03-21","Inicio de investigacion","Nuevo",9726
4675,2,"2019-03-21","Inicio de investigacion","Nuevo",9727
4676,2,"2019-03-21","Inicio de investigacion","Nuevo",9728
4677,2,"2019-03-27","Inicio de investigacion","Nuevo",9729
4678,2,"2019-03-27","Inicio de investigacion","Nuevo",9730
4679,2,"2019-03-27","Inicio de investigacion","Nuevo",9731
4680,2,"2019-03-29","Inicio de investigacion","Nuevo",9808
4680,3,"2019-06-20","En Ejecucion al 20-06-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10760
4680,3,"2019-09-20","En Ejecucion al 20-09-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10761
4680,3,"2019-12-20","En Ejecucion al 20-12-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10762
4680,3,"2020-03-20","En Ejecucion al 20-03-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10763
4680,3,"2020-06-19","En Ejecucion al 19-06-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10764
4680,3,"2020-07-31","En Ejecucion al 31-07-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10765
4680,3,"2020-08-20","En Ejecucion al 20-08-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10814
4680,3,"2020-09-30","En Ejecucion al 30-09-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10988
4680,3,"2020-12-30","En Ejecucion al 30-12-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10989
4680,3,"2021-03-29","En Ejecucion al 29-03-2021 presento :  -Informe Trimestral -Carta","En Ejecucion",11194
4680,3,"2021-06-29","En Ejecucion al 29-06-2021 presento :  -Informe Trimestral -Carta","En Ejecucion",11337
4681,2,"2019-03-29","Inicio de investigacion","Nuevo",9809
4681,3,"2019-06-28","En Ejecucion al 28-06-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10045
4681,3,"2019-09-27","En Ejecucion al 27-09-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10228
4681,3,"2019-12-27","En Ejecucion al 27-12-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10370
4681,3,"2020-03-20","En Ejecucion al 20-03-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10632
4681,3,"2020-06-20","En Ejecucion al 20-06-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10633
4681,3,"2020-07-31","En Ejecucion al 31-07-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10634
4681,3,"2020-09-30","En Ejecucion al 30-09-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10898
4681,3,"2020-12-30","En Ejecucion al 30-12-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10962
4681,3,"2021-03-29","En Ejecucion al 29-03-2021 presento :  -Informe Trimestral -Carta","En Ejecucion",11180
4681,3,"2021-06-29","En Ejecucion al 29-06-2021 presento :  -Informe Trimestral -Carta","En Ejecucion",11352
4682,2,"2019-03-29","Inicio de investigacion","Nuevo",9810
4682,3,"2019-06-28","En Ejecucion al 28-06-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10044
4682,3,"2019-09-27","En Ejecucion al 27-09-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10225
4682,3,"2019-12-20","En Ejecucion al 20-12-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10628
4682,3,"2020-03-20","En Ejecucion al 20-03-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10629
4682,3,"2020-06-20","En Ejecucion al 20-03-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10630
4682,3,"2020-07-31","En Ejecucion al 31-07-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10631
4682,3,"2020-09-30","En Ejecucion al 30-09-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10899
4683,2,"2019-03-29","Inicio de investigacion","Nuevo",9811
4683,3,"2019-06-28","En Ejecucion al 28-06-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10049
4683,3,"2019-09-27","En Ejecucion al 27-09-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10237
4683,3,"2019-12-27","En Ejecucion al 27-12-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10377
4683,3,"2020-03-20","En Ejecucion al 20-03-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10682
4683,3,"2020-06-19","En Ejecucion al 19-06-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10683
4683,3,"2020-07-31","En Ejecucion al 31-07-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10684
4683,3,"2020-08-28","En Ejecucion al 28-08-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10780
4684,2,"2019-03-29","Inicio de investigacion","Nuevo",9812
4685,2,"2019-03-29","Inicio de investigacion","Nuevo",9813
4686,2,"2019-03-29","Inicio de investigacion","Nuevo",9814
4687,2,"2019-03-29","Inicio de investigacion","Nuevo",9815
4688,2,"2019-03-29","Inicio de investigacion","Nuevo",9816
4689,2,"2019-03-29","Inicio de investigacion","Nuevo",9817
4690,2,"2019-03-29","Inicio de investigacion","Nuevo",9818
4691,2,"2019-03-29","Inicio de investigacion","Nuevo",9819
4692,2,"2019-03-29","Inicio de investigacion","Nuevo",9820
4693,2,"2019-03-29","Inicio de investigacion","Nuevo",9821
4694,2,"2019-03-29","Inicio de investigacion","Nuevo",9822
4695,2,"2019-03-29","Inicio de investigacion","Nuevo",9823
4696,2,"2019-03-29","Inicio de investigacion","Nuevo",9824
4697,2,"2019-03-29","Inicio de investigacion","Nuevo",9825
4698,2,"2019-03-29","Inicio de investigacion","Nuevo",9826
4699,2,"2019-03-29","Inicio de investigacion","Nuevo",9827
4700,2,"2019-03-29","Inicio de investigacion","Nuevo",9828
4701,2,"2019-03-29","Inicio de investigacion","Nuevo",9829
4702,2,"2019-03-29","Inicio de investigacion","Nuevo",9830
4703,2,"2019-03-29","Inicio de investigacion","Nuevo",9831
4704,2,"2019-03-29","Inicio de investigacion","Nuevo",9832
4705,2,"2019-03-29","Inicio de investigacion","Nuevo",9833
4706,2,"2019-03-29","Inicio de investigacion","Nuevo",9834
4707,2,"2019-03-29","Inicio de investigacion","Nuevo",9835
4708,2,"2019-03-29","Inicio de investigacion","Nuevo",9836
4709,2,"2019-03-29","Inicio de investigacion","Nuevo",9837
4710,2,"2019-03-29","Inicio de investigacion","Nuevo",9838
4710,3,"2019-06-28","En Ejecucion al 28-06-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10043
4710,3,"2019-09-27","En Ejecucion al 27-09-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10221
4710,3,"2019-12-27","En Ejecucion al 27-12-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10364
4710,3,"2020-03-20","En Ejecucion al 20-03-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10625
4710,3,"2020-06-20","En Ejecucion al 20-06-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10626
4710,3,"2020-07-31","En Ejecucion al 31-07-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10627
4710,3,"2020-08-20","En Ejecucion al 20-08-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10817
4711,2,"2019-03-29","Inicio de investigacion","Nuevo",9839
4711,3,"2019-06-30","En Ejecucion al 30-06-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10748
4711,3,"2019-09-20","En Ejecucion al 20-09-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10749
4711,3,"2019-12-30","En Ejecucion al 30-12-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10750
4711,3,"2020-03-31","En Ejecucion al 31-03-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10751
4711,3,"2020-06-19","En Ejecucion al 19-06-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10752
4711,3,"2020-07-31","En Ejecucion al 31-07-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10753
4711,3,"2020-08-20","En Ejecucion al 20-08-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10811
4711,3,"2020-09-30","En Ejecucion al 30-09-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10983
4711,3,"2020-12-30","En Ejecucion al 30-12-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10984
4711,3,"2021-03-29","En Ejecucion al 29-03-2021 presento :  -Informe Trimestral -Carta","En Ejecucion",11191
4711,3,"2021-06-29","En Ejecucion al 29-06-2021 presento :  -Informe Trimestral -Carta","En Ejecucion",11334
4712,2,"2019-03-29","Inicio de investigacion","Nuevo",9840
4712,3,"2019-06-28","En Ejecucion al 28-06-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10068
4712,3,"2019-12-27","En Ejecucion al 27-12-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10398
4712,3,"2020-03-20","En Ejecucion al 20-03-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10754
4712,3,"2020-06-19","En Ejecucion al 19-06-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10755
4712,3,"2020-07-31","En Ejecucion al 31-07-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10756
4712,3,"2020-08-20","En Ejecucion al 20-08-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10812
4712,3,"2020-09-30","En Ejecucion al 30-09-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10985
4712,3,"2020-12-30","En Ejecucion al 30-12-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10986
4712,3,"2021-03-29","En Ejecucion al 29-03-2021 presento :  -Informe Trimestral -Carta","En Ejecucion",11192
4712,3,"2021-06-29","En Ejecucion al 29-06-2021 presento :  -Informe Trimestral -Carta","En Ejecucion",11335
4713,2,"2019-03-29","Inicio de investigacion","Nuevo",9841
4714,2,"2019-03-29","Inicio de investigacion","Nuevo",9842
4715,2,"2019-03-29","Inicio de investigacion","Nuevo",9844
4715,3,"2019-06-28","En Ejecucion al 28-06-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10013
4715,3,"2019-09-27","En Ejecucion al 27-09-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10198
4715,3,"2019-12-27","En Ejecucion al 27-12-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10341
4715,4,"2020-07-20","Culminado al 20-07-2020 presento :  -Informe final -Articulo cientifico -CD","Culminado",10512
4716,2,"2019-03-29","Inicio de investigacion","Nuevo",9845
4716,3,"2019-06-28","En Ejecucion al 28-06-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10012
4716,3,"2019-09-27","En Ejecucion al 27-09-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10197
4716,3,"2019-12-27","En Ejecucion al 27-12-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10340
4716,3,"2020-03-20","En Ejecucion al 20-06-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10521
4716,3,"2020-06-20","En Ejecucion al 20-06-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10522
4716,3,"2020-07-31","En Ejecucion al 31-07-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10523
4716,3,"2020-09-30","En Ejecucion al 30-09-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10846
4716,3,"2020-12-30","En Ejecucion al 30-12-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10920
4717,2,"2019-03-29","Inicio de investigacion","Nuevo",9846
4717,3,"2019-09-27","En Ejecucion al 27-09-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10211
4717,3,"2019-12-27","En Ejecucion al 27-12-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10355
4717,3,"2020-03-20","En Ejecucion al 20-03-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10790
4717,3,"2020-06-19","En Ejecucion al 19-06-2020 presento :  -Carta","En Ejecucion",10792
4717,3,"2020-07-20","En Ejecucion al 20-07-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10793
4717,3,"2020-08-20","En Ejecucion al 20-08-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10794
4717,3,"2020-09-30","En Ejecucion al 30-09-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10870
4717,3,"2020-12-30","En Ejecucion al 30-12-2020 presento :  -Informe Trimestral -Carta","En Ejecucion",10932
4717,3,"2021-03-29","En Ejecucion al 29-03-2021 presento :  -Informe Trimestral -Carta","En Ejecucion",11162
4717,4,"2021-06-30","Culminado al 30-06-2021 presento :  -Informe final -Articulo cientifico -CD","Culminado",11374
4718,2,"2019-03-29","Inicio de investigacion","Nuevo",9847
4718,3,"2019-06-28","En Ejecucion al 28-06-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10028
4718,3,"2019-09-27","En Ejecucion al 27-09-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10215
4718,3,"2019-12-27","En Ejecucion al 27-12-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",10359
4718,4,"2020-07-31","Culminado al 31-07-2020 presento :  -Informe final -Articulo cientifico -CD","Culminado",11362
4719,2,"2019-03-29","Inicio de investigacion","Nuevo",9850
4719,4,"2019-06-28","Culminado al 28-06-2019 presento :  -Informe final -Articulo cientifico -CD","Culminado",9938
4720,2,"2019-03-29","Inicio de investigacion","Nuevo",9851
4720,3,"2019-06-28","En Ejecucion al 28-06-2019 presento :  -Informe Trimestral -Carta","En Ejecucion",9950
