"type","type_name","name","date","research_id"
1,"Tesis","Diversidad de Macrofauna edafica en diferentes tipos taxonomicos de suelos en el Sector Trampolin, Pumahuasi - Leoncio Prado - 2018","2020-02-18",5024
1,"Tesis","Evaluacion de indicadores de calidad del suelo y carbono organico en dos Sistemas de Uso de la Tierra en el Distrito de Rupa Rupa","2020-02-18",4111
1,"Tesis","Efecto de diferentes  Sistemas de Uso en las propiedades fisicoquimicas con el metodo Suss en el Sector Papayal, Castillo GrandeLeoncio Prado - 2018","2020-02-14",4112
1,"Tesis","Uso de tres especies de leguminosas Canavalia ensiformes Mucuna pruriens L., Pueraria phaseoloides como abono verde en la recuperacion de suelos degradados en el Distrito de Luyando","2020-02-14",4584
1,"Tesis","Efecto del compost y NPK en la dinamica de grupos microbianos en la Produccion de cacao (Theobroma cacao L.) en Padre Abad - Ucayali","2020-02-11",4640
1,"Tesis","Estimacion del Balance Hidrico de la Cuenca Challana,  periodo Setiembre 2014 - Agosto 2015","2020-02-11",2687
1,"Tesis","Ciclo Biologico de Agrias (Prepona claudina lugens (Staudinger, 1886) en Sala de Vuelo en Tingo Maria, Huanuco, Peru","2020-02-11",5021
1,"Tesis","Efecto del Compost y tamaño de hoyo en el crecimiento inicial de4l Pinochuncho (Schizolobium amazonicum) en suelos degradados","2020-02-11",4631
1,"Tesis","Efecto del Biol y estiercol de ovino en las propiedades del suelo y crecimiento del Cacao ([Theobroma cacao L.) en el Vivero Forestal de la Facultad de Recursos Naturales Renovables - UNAS","2020-02-11",4585
1,"Tesis","Evaluacion de las practicas de manejo de los sistemas organicos y convencionales sobre la calidad del suelo en el distrito de Rupa Rupa.","2020-02-11",3843
1,"Tesis","Calidad de Compost elaborado a partir de Residuos Solidos Organicos producidos en el Caserio de Marona, Tingo Maria  - Region Huanuco","2020-02-11",4481
1,"Tesis","Densidad y diversidad biologica en Sistemas de Uso del Suelo en Palo de Acero, Distrito de Monzon","2020-02-11",5022
1,"Tesis","Influencia de Yaramila integrador y roca fosforica en el crecimiento inicial ede Cedro (Cedrela odorata L.) en campo definitivo","2020-02-10",4479
1,"Tesis","Evaluacion de costos de instalacion de dos sistemas de plantacion y el manejo inicial de Guazuma crinita  C. Mart. (Bolaina blanca) - Region San Martin","2020-02-10",4244
1,"Tesis","Caracterizacion de variables dasometricas y estimacion de Biomasa Aerea de Cedrelinga cateniformis (Ducke) Ducke en el Bosque Reservado UNAS - Tingo Maria, Huanuco","2020-02-10",4627
1,"Tesis","Efecto de sustratos y abonos organicos en la germinacion y crecimiento inicial de Pinus tecunumanii Eguiluz & J.P. Perry ""Pino"" en condiciones de Vivero y Laboratorio","2020-02-10",4625
1,"Tesis","Repoblamiento natural de la Biodiversidad en dos Sistemas Agroforestales en la zona de amortiguamiento del Parque Nacional Tingo Maria","2020-02-10",4478
1,"Tesis","Ecuaciones alometricas de especies dominantes usando Sistema Integrado FIELD MAP en parcela permanente  de Monitoreo N° 4 del Bosque Reservado  UNAS, Tingo Maria","2020-02-10",4410
1,"Tesis","Influencia de diferentes sustratos y dosis de hormonas en la propagacion vegetativa del Zapatito (Phragmipedium pearcei (Rchb.f.) Rauh & Senghas) en fase de vivero, Tingo Maria","2020-02-10",4408
1,"Tesis","Modelamiento espacial en la distribucion potencial de Cedrelinga cateniformis Ducke(Tornillo y Cunuria sprueceana Baillon (Higuerilla) en los Bosques de Produccion Permanente , Distrito La Morada, Huanuco","2020-02-07",4476
1,"Tesis","Propagacion de dos especies de Bambu mediante acodo subtrerraneo en Tingo Maria - Huanuco","2020-02-07",4667
1,"Tesis","Dioxido de nitrogeno (NO2) y Ozono Troposferico (O3) en el aire de cinco Instituciones  Educativas de la ciudad de Tingo Maria","2020-02-06",4288
1,"Tesis","Capacidad de Biosorcion de CAdmio por el Hongo Pleurotus pstreatus (Jack. Ex Fr) Kumm aislado en Tingo Maria, Peru","2020-02-06",5020
1,"Tesis","Caracteristicas del Secado Natural mediante Tecnicas de Apilado en Triangulo y CAballete de la especie forestal Aceite caspi (Schefflera morototoni (Aubl) Maguire), procedente del Bosque Reservado de la UNAS (BRUNAS)","2020-02-06",5019
1,"Tesis","Relacion de las propiedades fisicoquimicas del suelo conlas caracteristicas dasometricas de Marupa (Simarouba amara Aublet Pl) establecidas en plantaciones macizas, Distrito Palcazu - Region Pasco","2020-02-05",4265
1,"Tesis","Fertilizacion organica con Tropimax en plantas de Tornillo (Cedrelinga cateniformis (Ducke) Ducke) en fase de vivero en Tingo Maria","2020-02-05",1590
1,"Tesis","Efecto de microorganismos eficaces (EMTM) sobre lacalidad de aguas mieles del beneficio humedo del cafe (Coffea arabica L.)","2020-02-04",4146
1,"Tesis","EFecto de diferentes formas de aplicacion del Guano de Islas en el crecimiento inicial del Aguaje (Mauritia flexuosa L.f.) en el Distrito de Daniel Alomia Robles - Peru","2020-02-04",5017
1,"Tesis","Propagacion de Ishpingo (Amburana cearensis / Fr.Allen) A.C., aplicando el enraizador Roothor a estacas extraidas de diferentes niveles de ramas en condiciones de camara de subirrigacion, Tingo Maria, Peru.","2020-02-04",2956
1,"Tesis","Carbono almacenado en el Suelo en Plantaciones de (Elaeis guineensis Jacp) en el boqueron de Padre Abad - Periodo (Enero - Julio 2017)","2020-02-03",5016
NULL,NULL,"Marco de trabajo basado en el Modelo WRF para satisfacer las necesidades de Prediccion Meteorologica de los Agricultores del Valle del Alto Huallaga","2020-02-01",5188
NULL,NULL,"Formulacion, Evaluacion Sensorial y Fisicoquimica del licor de Aguaje (Mauritia flexuosa) tipo crema","2020-02-01",5095
1,"Tesis","Indice de sostenibilidad en Fincas productoras de Cafe (coffea arabica L.) de los socios de la Cooperativa Agraria Cafetalera Divisoria Ltda. - Leoncio Prado","2020-01-21",4576
1,"Tesis","Factores limitantes de fertilidad de los suelos por unidades fisiograficas en la Microcuenca Picuroyacu - Distrito Castillo Grande","2020-01-21",3083
NULL,NULL,"Estudio Fisiopatologico e indices productivos de Brachypomus macroporum ""Paco"" bajo condiciones de Selva Alta","2020-01-20",5011
1,"Tesis","Eficiencia de la proiduccion de (Pleurotus ostreatus ) Jacq. ex Fr. P. Kumm,  ""Hongo Comestible"" producidos en residuos agricolas en Tingo Maria - 2018","2020-01-17",4207
1,"Tesis","Propagacion clonal de Guadua angustifolia Kunth (BAMBU) con diferentes dosis de acido indolbutirico en camara de subirrigacion, Tingo Maria","2020-01-17",4581
1,"Tesis","Evaluacion de los productos forestales No maderables de Copaifera paupera (Herzog) Dwyer y Brosimun alicastrum Swartz en la Concesion para la Conservacion El Breo, San Martin","2020-01-17",4480
1,"Tesis","Diversidad de insectos asociados a la inflorescencia del Aguaje (Mauritia flexuosa L. f.) en plantaciones del CIPTALD - Tulumayo","2020-01-17",4223
1,"Tesis","Variabilidad de Microorganismos promotores de crecimiento vegetal en dos sistemas de Uso de Suelo en Tingo Maria","2020-01-16",5012
NULL,NULL,"Cobertura Boscosa al 2019 en la Provincia de Leoncio Prado, Peru","2020-01-02",4981
NULL,NULL,"Grupos funcionales microbianos que intervienen en la Fertilidad del Suelo en el Bosque Reservado de la Universidad Nacional Agraria de la Selva (BRUNAS) - Tingo Maria","2020-01-01",5124
NULL,NULL,"Niveles de Educacion Ambiental y Ecoeficiencia en la Municipalidad Distrital de Castillo Grande, Huanuco 2020","2020-01-01",5112
NULL,NULL,"Evaluacion fisicoquimica, sensorial y reologiuca de la mermelada de Tomate de Arbol (Cyphomandra betacea)","2020-01-01",5091
NULL,NULL,"Caracterizacion y estabilidad funcional de Extractos de hojas de Cucarina (Potalia amara)","2020-01-01",5096
NULL,NULL,"Determinacion de las propiedades termofisicas del extracto de la hojsa de Estevia (Stevia raebaudiana Bertoni)","2020-01-01",5094
NULL,NULL,"Estado de la Freagmentacioin de los Bosques Montanos de las Yungas de Cajamarca, Amazonas, San Martin, Huanuco, Cerro de Pasco y Junin con fines de Conservacion del Oso de Anteojos (Tremarctos ornatus F.G. cuvier 1825) - Peru","2020-01-01",4979
NULL,NULL,"Caracterizacion fisicoquimica y funcional de harina precocida de dos variedades de Pituca (Colocasia esculentea obtenidas por extrusion","2020-01-01",5092
1,"Tesis","La Cultura Tributaria y la Accion de Control de la SUNAT en la Evasion Tributaria en los Comerciantes de Abarrotes del Mercado Modelo de Tingo Maria","2019-12-31",5209
1,"Tesis","Factores que inciden en la rentabilidad de la Central de Cooperativas Agrarias Cafetaleras COCLA Ltda.281.periodo 2007 – 2017","2019-12-31",5208
1,"Tesis","Factores que dificultan la Recaudacion del Impuesto Predial en la Municipalidad Provincial de Tocache –San Martin 2011 – 2016","2019-12-31",5207
1,"Tesis","Flexibilidad en la Evaluacion de los Creditos y su efecto en la Morosidad en la Caja Municipal de Ahorro y Credito Trujillo S.A  entre los años 2015 – 2018","2019-12-30",5237
1,"Tesis","Creditos otorgados a las Pymes, el PBI y la Rentabilidad de la Caja Municipal de Ahorro  y Credito de Trujillo: 2014 - 2017","2019-12-30",5238
1,"Tesis","El Tipo de Cambio en el Peru: 2004 - 2015","2019-12-30",5239
1,"Tesis","Influencia del Producto Bruto Interno y de las Remuneraciones Sobre el Empleo en el Peru, Periodo: 2000 –  2015","2019-12-30",5240
1,"Tesis","La Incidencia de las Exportaciones Mineras en el Crecimiento Economico del Peru, Periodo 2000- 2015","2019-12-30",5241
1,"Tesis","Influencia de la seguridad y salud ocupacional en el desempeño del personal en la ejecucion del proyecto: Mejoramiento y sustitucion de la infraestructura de la Institucion Educativa Gomez Arias Davila","2019-12-30",5245
1,"Tesis","Aplicacion de “Taller de Capacitacion sobre Comunicacion Persuasiva en el Talento Humano- Minimarket Mini Sol” - Tingo Maria.","2019-12-30",5246
1,"Tesis","Valoracion de los servicios publicos en la Municipalidad Distrital de Jose Crespo y Castillo, Huanuco","2019-12-30",5271
1,"Tesis","Efecto enraizador con tres tipos de sustratos en estacas de Te (Camelia sinensis (L) usando ambientes controlados en Castillo Grande","2019-12-30",3599
1,"Tesis","Efecto de cuatro dosis de Dolomita en las Propiedades Fisicas y Quimicas del Suelo en una plantacion de Schizolobium parahyba var. amazonicum “Pino Chuncho”, en Antonio Raimondi – Las Vegas – Daniel Alomia Robles","2019-12-30",5272
1,"Tesis","Analisis de riesgo por Inundacion en la Cuenca del Rio Supte Chico mediante Modelamiento Geoespacial","2019-12-30",5273
1,"Tesis","Infestacion del “Mazorquero del Cacao” (Carmenta foraseminis (Busck) Eichlin) y registro de sus enemigos naturales en epoca de Alta precipitacion, en los Caserios de Camote y Pozo Rico, Monzon – Huanuco","2019-12-30",5275
1,"Tesis","Caracterizacion del ciudadano y los niveles de percepcion de la imagen en la Municipalidad Provincial de Leoncio Prado","2019-12-30",5228
1,"Tesis","Relacion de la cultura tributaria y recaudacion tributaria en los contribuyentes del Mercado de Abastos de la ciudad de Tingo Maria","2019-12-30",5211
1,"Tesis","Morosidad del Impuesto Predial en la Municipalidad Distrital de Jose Crespo y Castillo - Aucayacu","2019-12-30",5214
1,"Tesis","La Planeacion Estrategica como instrumento de Gestion para el cumplimiento del Plan Operativo Institucional en la Subregion de Padre Abad, Aguaytia","2019-12-30",5215
1,"Tesis","Sobreendeudamiento en los Trabajadores de la Municipalidad Distrital Nuevo Progreso","2019-12-30",5213
1,"Tesis","Influencia de los Programas Presupuestales por Resultados (PpR), en la Ejecucion Presupuestal de la Red de Salud Huanuco, Periodo: 2012 - 2015","2019-12-30",5216
1,"Tesis","Nivel de cumplimiento del Organo de Control Institucional de la Municipalidad Provincial de Leoncio Prado, en el Control Simultaneo a las Obras en ejecucion, Periodo: 2016-2017","2019-12-30",5219
1,"Tesis","Factores determinantes de la Tasa de Interes en el Financiamiento de las Mypes en Tingo Maria","2019-12-30",5221
1,"Tesis","Evolucion y caracterizacion de las Exportaciones del Peru con la Union Europea en el Periodo: 2010 - 2016","2019-12-30",5222
1,"Tesis","La Oferta Monetaria en el Peru: 2000 - 2017","2019-12-30",5223
1,"Tesis","Los Proyectos de Inversion Publica y su impacto en la calidad en Educacion Superior","2019-12-30",5224
1,"Tesis","Analisis comparativo de la satisfaccion de los servicios en el Organismo Supervisor de Inversion Privada en Telecomunicaciones Huanuco segun tipologia del usuario","2019-12-30",5225
1,"Tesis","Gestion administrativa y satisfaccion de los usuarios de la Municipalidad Distrital de Polvora","2019-12-30",5227
NULL,NULL,"El Capital Intelectual como factor determinante de la ventaja competitiva en la Universidad Nacional Agraria de la Selva","2019-12-30",5220
1,"Tesis","La Imagen Corporativa y su relacion con la satisfaccion de usuario en la Clinica Gromel-Lab S.A.C.-Juanjui","2019-12-30",5229
1,"Tesis","Clima Organizacional y la Satisfaccion Laboral en los trabajadores del Proyecto Especial Alto Huallaga - Tingo Maria 2017","2019-12-30",5230
1,"Tesis","La Planeacion Estrategica y la distribucion comercial de bebidas alcoholicas y no alcoholicas en la ciudad de Tingo Maria","2019-12-30",5231
1,"Tesis","Los Ingresos Fiscales del Peru y la Evolucion del Precio de los Commodities, entre los años 2005-2016","2019-12-30",5232
1,"Tesis","Desarrollo Financiero y Crecimiento Economico en el Peru durante el Periodo 1994 – 2017","2019-12-30",5233
1,"Tesis","El impacto de la volatilidad del precio de los Commodities en la dinamica de las Importaciones en el Peru durante el Periodo 2000 – 2016","2019-12-30",5234
1,"Tesis","Causas principales del Crecimiento No Sostenido de las Exportaciones en el Peru: 2000 - 2014","2019-12-30",5235
1,"Tesis","Evaluacion Ex – Post del PIP  Mejoramiento de la Productividad y la calidad de Grano del Cacao en el Sector de Bolson Cuchara, Provincia de Leoncio Prado - Huanuco","2019-12-30",5236
1,"Tesis","Factores que dificultan el cumplimiento del Plan Operativo Institucional en la Universidad Nacional Agraria de la Selva,  Periodo 2013","2019-12-30",5212
1,"Tesis","Evaluacion de las propiedades fisicas de Brosimum utile (Kunth) OKEN ""PANGUANA"" proveniente de la Parcela de Corta N° 05, Plan perativo N° 03 de la comunidad Nativa Yamino - Ucayali","2019-12-27",4629
1,"Tesis","Cambio de cobertura y Uso del Suelo en diferentes periodos a partir del uso de Imagenes Satelitales en el Distrito de Codo de Pozuzo, Huanuco","2019-12-27",5023
1,"Tesis","Evaluacion del incremento de nitrogeno en el compost de la Municipalidad Provincial de Leoncio Prado mediante la insercion del cultivo  (Pueraria phaseoloides, (Roxb) Benth","2019-12-27",4215
1,"Tesis","Efecto del tiempo de retencion hidraulica en unreactor de Biodiscos a aescala de Laboratorio en la depuracion de efluentes del Matadero Municipal de Tingo Maria - Huanuco","2019-12-27",5027
1,"Tesis","Influencia del peso de TiO2 en la remocion de mercurio divalente en un fotocatalizador de Placas Planas Inclinadas","2019-12-27",5026
1,"Tesis","Morfometria de frutos y semillas de dos especies del gpenero Cedrela en Tingo Maria","2019-12-13",4263
1,"Tesis","Determinacion de las propiedades mecanicas en dos especies de Bambu en Tingo Maria","2019-12-13",4262
1,"Tesis","Evaluacion de la calidad de plantones forestales producidos bajo vivero temporal en el Distrito de Santa Rosa de Alto Yanajanca, Provincia de Marañon, Huanuco","2019-12-13",4409
1,"Tesis","Efecto de dosis de giberelina y agua de coco en la germinacion de Camelia sinensis L.; en Camara Humeda en el CIPNA - Castillo Grande - Tingo Maria","2019-12-13",3465
1,"Tesis","Volumen comercial neto en una plantacion de Bolaina Blanca (Guazuma crinita C.Mart) establecida a diferentes densidades en Tulumayo, Peru","2019-12-13",4119
1,"Tesis","Influencia de los sistemas Agroforestales sobre el volumen de madera en pie de bolaina Blanca (Guazuma crinita C. Mart.) Leoncio Prado - Huanuco","2019-12-13",4519
1,"Tesis","Elaboracion, caracterizacion fisicoquimica y reologica de una bebida de Linaza (Linum usitatissimun L.) saborizada con jugo de frutas","2019-12-12",4944
1,"Tesis","Efecto de tres bioestimulantes y tres dosis en el rendimiento del Arroz (Oryza sativa L.) cv La Esperanza en Tocache","2019-12-12",4945
