"research_id","role","author_id","name","responsible_id"
1391,"Tesista",2725,"Proyecto de Tesis",15982
1391,"Asesor",49,"Proyecto de Tesis",193
1392,"Asesor",65,"Proyecto de Tesis",194
1393,"Asesor",65,"Proyecto de Tesis",196
1393,"Asesor",53,"Proyecto de Tesis",195
1394,"Asesor",64,"Proyecto de Tesis",197
1395,"Co-Asesor",6,"Proyecto de Tesis",198
1395,"Co-Asesor",6,"Proyecto de Tesis",6651
1395,"Asesor",56,"Proyecto de Tesis",199
1395,"Asesor",56,"Proyecto de Tesis",6652
1396,"Asesor",64,"Proyecto de Tesis",9589
1396,"Otros",69,"Proyecto de Tesis",200
1397,"Asesor",64,"Proyecto de Tesis",201
1398,"Asesor",61,"Proyecto de Tesis",6675
1398,"Asesor",61,"Proyecto de Tesis",9584
1398,"Otros",61,"Proyecto de Tesis",202
1399,"Otros",61,"Proyecto de Tesis",203
1399,"Otros",61,"Proyecto de Tesis",9044
1399,"Asesor",61,"Proyecto de Tesis",6653
1400,"Asesor",67,"Proyecto de Tesis",204
1401,"Asesor",65,"Proyecto de Tesis",205
1402,"Asesor",67,"Proyecto de Tesis",7701
1402,"Otros",67,"Proyecto de Tesis",9043
1402,"Otros",195,"Proyecto de Tesis",1074
1402,"Otros",67,"Proyecto de Tesis",206
1403,"Otros",53,"Proyecto de Tesis",207
1403,"Co-Asesor",195,"Proyecto de Tesis",10104
1403,"Asesor",52,"Proyecto de Tesis",9590
1403,"Asesor",52,"Proyecto de Tesis",6658
1404,"Asesor",176,"Proyecto de Tesis",208
1405,"Otros",53,"Proyecto de Tesis",209
1406,"Otros",176,"Proyecto de Tesis",1076
1406,"Otros",68,"Proyecto de Tesis",210
1407,"Asesor",61,"Proyecto de Tesis",6667
1407,"Asesor",61,"Proyecto de Tesis",211
1407,"Asesor",61,"Proyecto de Tesis",9053
1408,"Asesor",50,"Proyecto de Tesis",212
1409,"Asesor",61,"Proyecto de Tesis",213
1410,"Asesor",61,"Proyecto de Tesis",214
1411,"Tesista",3213,"Proyecto de Tesis",11073
1411,"Asesor",61,"Proyecto de Tesis",215
1412,"Tesista",922,"Proyecto de Tesis",1077
1412,"Co-Asesor",234,"Proyecto de Tesis",15545
1412,"Asesor",67,"Proyecto de Tesis",7714
1413,"Asesor",60,"Proyecto de Tesis",216
1414,"Asesor",221,"Proyecto de Tesis",1078
1415,"Tesista",951,"Proyecto de Tesis",218
1415,"Asesor",60,"Proyecto de Tesis",15443
1415,"Co-Asesor",7,"Proyecto de Tesis",217
1417,"Asesor",61,"Proyecto de Tesis",219
1418,"Asesor",174,"Proyecto de Tesis",1079
1418,"Tesista",50,"Proyecto de Tesis",6697
1419,"Otros",61,"Proyecto de Tesis",220
1420,"Asesor",61,"Proyecto de Tesis",221
1421,"Asesor",61,"Proyecto de Tesis",9604
1421,"Otros",61,"Proyecto de Tesis",222
1422,"Tesista",2182,"Proyecto de Tesis",15897
1422,"Asesor",61,"Proyecto de Tesis",223
1423,"Asesor",60,"Proyecto de Tesis",224
1423,"Tesista",2183,"Proyecto de Tesis",15050
1423,"Co-Asesor",195,"Proyecto de Tesis",1080
1424,"Asesor",64,"Proyecto de Tesis",225
1425,"Asesor",61,"Proyecto de Tesis",226
1425,"Co-Asesor",176,"Proyecto de Tesis",1081
1426,"Asesor",60,"Proyecto de Tesis",227
1427,"Otros",62,"Proyecto de Tesis",228
1427,"Asesor",62,"Proyecto de Tesis",6670
1427,"Otros",195,"Proyecto de Tesis",1083
1428,"Tesista",2188,"Proyecto de Tesis",15415
1428,"Asesor",61,"Proyecto de Tesis",229
1429,"Asesor",62,"Proyecto de Tesis",230
1430,"Co-Asesor",176,"Proyecto de Tesis",1084
1430,"Asesor",68,"Proyecto de Tesis",231
1431,"Asesor",53,"Proyecto de Tesis",232
1432,"Asesor",67,"Proyecto de Tesis",233
1433,"Asesor",67,"Proyecto de Tesis",234
1434,"Asesor",61,"Proyecto de Tesis",235
1435,"Asesor",50,"Proyecto de Tesis",236
1436,"Asesor",64,"Proyecto de Tesis",237
1437,"Co-Asesor",64,"Proyecto de Tesis",238
1438,"Asesor",50,"Proyecto de Tesis",239
1438,"Co-Asesor",194,"Proyecto de Tesis",1085
1439,"Asesor",52,"Proyecto de Tesis",240
1439,"Co-Asesor",53,"Proyecto de Tesis",241
1439,"Otros",233,"Proyecto de Tesis",7717
1439,"Otros",53,"Proyecto de Tesis",6690
1440,"Asesor",221,"Proyecto de Tesis",1086
1440,"Tesista",940,"Proyecto de Tesis",15396
1441,"Asesor",64,"Proyecto de Tesis",242
1441,"Tesista",938,"Proyecto de Tesis",15395
1442,"Otros",67,"Proyecto de Tesis",243
1442,"Otros",195,"Proyecto de Tesis",1087
1443,"Otros",61,"Proyecto de Tesis",244
1443,"Otros",176,"Proyecto de Tesis",1088
1443,"Asesor",61,"Proyecto de Tesis",9583
1444,"Co-Asesor",176,"Proyecto de Tesis",1089
1444,"Asesor",68,"Proyecto de Tesis",245
1445,"Asesor",61,"Proyecto de Tesis",246
1446,"Asesor",53,"Proyecto de Tesis",247
1447,"Asesor",50,"Proyecto de Tesis",248
1447,"Co-Asesor",56,"Proyecto de Tesis",249
1448,"Asesor",61,"Proyecto de Tesis",250
1449,"Asesor",61,"Proyecto de Tesis",251
1450,"Asesor",50,"Proyecto de Tesis",252
1451,"Asesor",50,"Proyecto de Tesis",253
1452,"Asesor",64,"Proyecto de Tesis",254
1453,"Asesor",65,"Proyecto de Tesis",255
1454,"Asesor",61,"Proyecto de Tesis",256
1455,"Asesor",50,"Proyecto de Tesis",257
1456,"Asesor",50,"Proyecto de Tesis",258
1457,"Asesor",61,"Proyecto de Tesis",259
1457,"Tesista",2861,"Proyecto de Tesis",11931
1458,"Asesor",60,"Proyecto de Tesis",260
1459,"Asesor",60,"Proyecto de Tesis",6655
1459,"Asesor",67,"Proyecto de Tesis",261
1460,"Asesor",56,"Proyecto de Tesis",262
1461,"Co-Asesor",53,"Proyecto de Tesis",263
1461,"Asesor",64,"Proyecto de Tesis",264
1462,"Asesor",67,"Proyecto de Tesis",265
1463,"Otros",221,"Proyecto de Tesis",7715
1463,"Otros",234,"Proyecto de Tesis",7716
1463,"Asesor",221,"Proyecto de Tesis",1090
1463,"Asesor",234,"Proyecto de Tesis",1091
1464,"Asesor",62,"Proyecto de Tesis",266
1465,"Otros",62,"Proyecto de Tesis",6694
1465,"Asesor",62,"Proyecto de Tesis",267
1466,"Asesor",64,"Proyecto de Tesis",6704
1466,"Asesor",67,"Proyecto de Tesis",268
1467,"Asesor",57,"Proyecto de Tesis",269
1468,"Asesor",62,"Proyecto de Tesis",270
1469,"Otros",154,"Proyecto de Tesis",1092
1469,"Otros",159,"Proyecto de Tesis",1093
1470,"Miembro ordinario",156,"Proyecto de Investigacion",14892
1471,"Miembro ordinario",162,"Proyecto de Investigacion",14891
1472,"Otros",159,"Proyecto de Tesis",1094
1472,"Otros",159,"Proyecto de Tesis",7720
1472,"Otros",159,"Proyecto de Tesis",9069
1473,"Otros",153,"Proyecto de Tesis",1095
1474,"Asesor",159,"Proyecto de Tesis",1097
1474,"Co-Asesor",153,"Proyecto de Tesis",7721
1474,"Tesista",1524,"Proyecto de Tesis",1096
1475,"Otros",154,"Proyecto de Tesis",1098
1475,"Otros",159,"Proyecto de Tesis",1099
1476,"Otros",154,"Proyecto de Tesis",1100
1476,"Otros",178,"Proyecto de Tesis",1101
1478,"Asesor",159,"Proyecto de Tesis",1102
1478,"Co-Asesor",178,"Proyecto de Tesis",1103
1478,"Tesista",2056,"Proyecto de Tesis",14544
1479,"Tesista",2999,"Proyecto de Tesis",14874
1479,"Asesor",380,"Proyecto de Tesis",1104
1480,"Otros",159,"Proyecto de Tesis",1105
1481,"Tesista",2334,"Proyecto de Tesis",1107
1481,"Asesor",178,"Proyecto de Tesis",7724
1481,"Co-Asesor",159,"Proyecto de Tesis",1106
1483,"Tesista",678,"Proyecto de Tesis",7923
1483,"Asesor",192,"Proyecto de Tesis",7924
1484,"Asesor",97,"Proyecto de Tesis",1111
1484,"Co-Asesor",95,"Proyecto de Tesis",1110
1484,"Tesista",2033,"Proyecto de Tesis",7897
1485,"Otros",30,"Proyecto de Tesis",6880
1485,"Otros",30,"Proyecto de Tesis",9212
1485,"Asesor",30,"Proyecto de Tesis",271
1486,"Otros",121,"Proyecto de Tesis",8964
1486,"Otros",121,"Proyecto de Tesis",7602
1486,"Otros",121,"Proyecto de Tesis",1112
1487,"Asesor",93,"Proyecto de Tesis",272
1487,"Co-Asesor",376,"Proyecto de Tesis",1113
1489,"Co-Asesor",97,"Proyecto de Tesis",9097
1489,"Asesor",92,"Proyecto de Tesis",273
1489,"Asesor",92,"Proyecto de Tesis",9096
1489,"Asesor",92,"Proyecto de Tesis",7768
1489,"Co-Asesor",94,"Proyecto de Tesis",1114
1489,"Co-Asesor",97,"Proyecto de Tesis",7769
1490,"Asesor",30,"Proyecto de Tesis",274
1490,"Otros",30,"Proyecto de Tesis",9688
1490,"Otros",30,"Proyecto de Tesis",6776
1490,"Otros",29,"Proyecto de Tesis",6775
1491,"Otros",45,"Proyecto de Tesis",9695
1491,"Asesor",44,"Proyecto de Tesis",275
1491,"Otros",44,"Proyecto de Tesis",9694
1492,"Asesor",84,"Proyecto de Tesis",276
1492,"Tesista",2692,"Proyecto de Tesis",13955
1493,"Asesor",84,"Proyecto de Tesis",277
1493,"Tesista",2691,"Proyecto de Tesis",13937
1494,"Asesor",76,"Proyecto de Tesis",278
1494,"Tesista",2681,"Proyecto de Tesis",13931
1495,"Asesor",88,"Proyecto de Tesis",279
1495,"Tesista",2683,"Proyecto de Tesis",13961
1496,"Asesor",75,"Proyecto de Tesis",280
1496,"Tesista",2693,"Proyecto de Tesis",13934
1497,"Asesor",88,"Proyecto de Tesis",281
1497,"Tesista",2893,"Proyecto de Tesis",11717
1498,"Asesor",191,"Proyecto de Tesis",1115
1498,"Tesista",2894,"Proyecto de Tesis",11710
1499,"Asesor",397,"Proyecto de Tesis",1116
1499,"Tesista",2895,"Proyecto de Tesis",15676
1500,"Asesor",75,"Proyecto de Tesis",282
1501,"Asesor",356,"Proyecto de Tesis",1117
1501,"Tesista",2897,"Proyecto de Tesis",11712
1502,"Co-Asesor",372,"Proyecto de Tesis",1119
1502,"Asesor",330,"Proyecto de Tesis",1118
1502,"Tesista",2898,"Proyecto de Tesis",11718
1503,"Co-Asesor",5,"Proyecto de Tesis",283
1503,"Asesor",397,"Proyecto de Tesis",6638
1503,"Tesista",2899,"Proyecto de Tesis",1120
1504,"Asesor",80,"Proyecto de Tesis",284
1505,"Tesista",2901,"Proyecto de Tesis",11716
1505,"Asesor",397,"Proyecto de Tesis",1121
1506,"Tesista",2886,"Proyecto de Tesis",11693
1506,"Asesor",397,"Proyecto de Tesis",1122
1507,"Asesor",397,"Proyecto de Tesis",1123
1507,"Tesista",2891,"Proyecto de Tesis",8656
1508,"Tesista",2888,"Proyecto de Tesis",7644
1508,"Asesor",191,"Proyecto de Tesis",1124
1509,"Asesor",187,"Proyecto de Tesis",1125
1509,"Asesor",191,"Proyecto de Tesis",1126
1509,"Tesista",2915,"Proyecto de Tesis",7642
1510,"Asesor",84,"Proyecto de Tesis",285
1510,"Tesista",2903,"Proyecto de Tesis",11257
1511,"Asesor",79,"Proyecto de Tesis",286
1511,"Tesista",2904,"Proyecto de Tesis",11708
1512,"Asesor",75,"Proyecto de Tesis",287
1513,"Asesor",87,"Proyecto de Tesis",288
1514,"Asesor",356,"Proyecto de Tesis",1127
1515,"Co-Asesor",12,"Proyecto de Tesis",289
1515,"Tesista",3143,"Proyecto de Tesis",16962
1515,"Asesor",76,"Proyecto de Tesis",290
1516,"Tesista",3145,"Proyecto de Tesis",11707
1516,"Asesor",187,"Proyecto de Tesis",1128
1517,"Tesista",3136,"Proyecto de Tesis",11691
1517,"Asesor",330,"Proyecto de Tesis",1129
1518,"Asesor",356,"Proyecto de Tesis",1130
1518,"Tesista",3150,"Proyecto de Tesis",15141
1519,"Tesista",3151,"Proyecto de Tesis",11688
1519,"Asesor",397,"Proyecto de Tesis",1131
1520,"Asesor",397,"Proyecto de Tesis",1132
1520,"Tesista",3152,"Proyecto de Tesis",11074
1521,"Asesor",330,"Proyecto de Tesis",1133
1521,"Tesista",3153,"Proyecto de Tesis",11692
1522,"Asesor",397,"Proyecto de Tesis",1134
1522,"Tesista",3154,"Proyecto de Tesis",15150
1523,"Tesista",3155,"Proyecto de Tesis",15147
1523,"Asesor",356,"Proyecto de Tesis",1135
1524,"Asesor",88,"Proyecto de Tesis",291
1524,"Tesista",3157,"Proyecto de Tesis",15883
1525,"Co-Asesor",335,"Proyecto de Tesis",1136
1525,"Tesista",3149,"Proyecto de Tesis",15119
1525,"Asesor",88,"Proyecto de Tesis",292
1526,"Asesor",84,"Proyecto de Tesis",293
1526,"Tesista",2364,"Proyecto de Tesis",7618
1527,"Tesista",2638,"Proyecto de Tesis",13969
1527,"Asesor",88,"Proyecto de Tesis",294
1528,"Asesor",80,"Proyecto de Tesis",295
1528,"Tesista",2613,"Proyecto de Tesis",11722
1529,"Co-Asesor",356,"Proyecto de Tesis",1137
1529,"Tesista",2640,"Proyecto de Tesis",11713
1529,"Asesor",80,"Proyecto de Tesis",296
1530,"Tesista",2583,"Proyecto de Tesis",13958
1530,"Asesor",75,"Proyecto de Tesis",297
1531,"Asesor",80,"Proyecto de Tesis",298
1531,"Tesista",2658,"Proyecto de Tesis",13951
1531,"Co-Asesor",356,"Proyecto de Tesis",1138
1532,"Asesor",76,"Proyecto de Tesis",299
1532,"Tesista",2659,"Proyecto de Tesis",13944
1533,"Asesor",356,"Proyecto de Tesis",1140
1533,"Tesista",2660,"Proyecto de Tesis",13965
1533,"Co-Asesor",372,"Proyecto de Tesis",13964
1534,"Tesista",2665,"Proyecto de Tesis",301
1534,"Asesor",88,"Proyecto de Tesis",300
1534,"Co-Asesor",75,"Proyecto de Tesis",13975
1535,"Asesor",330,"Proyecto de Tesis",1143
1535,"Tesista",2675,"Proyecto de Tesis",13940
1535,"Co-Asesor",325,"Proyecto de Tesis",1142
1536,"Tesista",3208,"Proyecto de Tesis",15729
1536,"Asesor",330,"Proyecto de Tesis",1144
1537,"Asesor",330,"Proyecto de Tesis",1145
1537,"Tesista",2920,"Proyecto de Tesis",11714
1538,"Asesor",330,"Proyecto de Tesis",1146
1538,"Tesista",2927,"Proyecto de Tesis",11721
1539,"Tesista",2928,"Proyecto de Tesis",11683
1539,"Asesor",77,"Proyecto de Tesis",302
1540,"Asesor",330,"Proyecto de Tesis",1147
1540,"Tesista",2930,"Proyecto de Tesis",15728
1541,"Tesista",2939,"Proyecto de Tesis",7641
1541,"Asesor",191,"Proyecto de Tesis",1148
1542,"Co-Asesor",12,"Proyecto de Tesis",303
1542,"Tesista",2940,"Proyecto de Tesis",16961
1542,"Asesor",88,"Proyecto de Tesis",304
1543,"Asesor",84,"Proyecto de Tesis",305
1543,"Tesista",2956,"Proyecto de Tesis",7645
1544,"Asesor",397,"Proyecto de Tesis",1149
1545,"Asesor",397,"Proyecto de Tesis",1150
1546,"Asesor",88,"Proyecto de Tesis",306
1547,"Asesor",397,"Proyecto de Tesis",1151
1548,"Asesor",397,"Proyecto de Tesis",1152
1549,"Asesor",356,"Proyecto de Tesis",1153
1550,"Asesor",397,"Proyecto de Tesis",1154
1551,"Asesor",356,"Proyecto de Tesis",1155
1552,"Asesor",356,"Proyecto de Tesis",1156
1553,"Asesor",356,"Proyecto de Tesis",1157
1554,"Asesor",397,"Proyecto de Tesis",1158
1554,"Tesista",3195,"Proyecto de Tesis",11145
1555,"Tesista",3196,"Proyecto de Tesis",11701
1555,"Asesor",397,"Proyecto de Tesis",1159
1556,"Asesor",330,"Proyecto de Tesis",1160
1557,"Asesor",397,"Proyecto de Tesis",1161
1558,"Co-Asesor",657,"Proyecto de Tesis",1163
1558,"Tesista",3588,"Proyecto de Tesis",16692
1558,"Asesor",330,"Proyecto de Tesis",1162
1559,"Asesor",330,"Proyecto de Tesis",1164
1559,"Co-Asesor",397,"Proyecto de Tesis",1165
1560,"Asesor",397,"Proyecto de Tesis",1166
1561,"Tesista",3214,"Proyecto de Tesis",11101
1561,"Asesor",397,"Proyecto de Tesis",1167
1562,"Asesor",397,"Proyecto de Tesis",1168
1563,"Tesista",2777,"Proyecto de Tesis",13979
1563,"Asesor",75,"Proyecto de Tesis",307
1564,"Asesor",94,"Proyecto de Tesis",1169
1564,"Tesista",2975,"Proyecto de Tesis",11720
1565,"Asesor",657,"Proyecto de Tesis",1170
1565,"Tesista",2976,"Proyecto de Tesis",15730
1566,"Asesor",397,"Proyecto de Tesis",1172
1566,"Co-Asesor",356,"Proyecto de Tesis",1171
1566,"Tesista",2978,"Proyecto de Tesis",11709
1567,"Asesor",75,"Proyecto de Tesis",308
1568,"Asesor",191,"Proyecto de Tesis",1173
1569,"Tesista",3029,"Proyecto de Tesis",11682
1569,"Asesor",356,"Proyecto de Tesis",1174
1570,"Asesor",75,"Proyecto de Tesis",309
1570,"Tesista",3030,"Proyecto de Tesis",15822
1571,"Tesista",3031,"Proyecto de Tesis",15144
1571,"Asesor",657,"Proyecto de Tesis",1175
1573,"Co-Asesor",71,"Proyecto de Tesis",10958
1573,"Asesor",84,"Proyecto de Tesis",10957
1573,"Tesista",3265,"Proyecto de Tesis",1177
1574,"Tesista",3222,"Proyecto de Tesis",11089
1574,"Asesor",79,"Proyecto de Tesis",310
1575,"Tesista",2822,"Proyecto de Tesis",11920
1575,"Co-Asesor",356,"Proyecto de Tesis",1178
1575,"Asesor",75,"Proyecto de Tesis",311
1576,"Co-Asesor",191,"Proyecto de Tesis",312
1576,"Tesista",2841,"Proyecto de Tesis",1179
1577,"Asesor",397,"Proyecto de Tesis",1180
1578,"Co-Asesor",27,"Proyecto de Tesis",313
1578,"Asesor",341,"Proyecto de Tesis",1181
1579,"Asesor",75,"Proyecto de Tesis",314
1579,"Tesista",2857,"Proyecto de Tesis",11715
1580,"Asesor",657,"Proyecto de Tesis",1182
1580,"Co-Asesor",361,"Proyecto de Tesis",1183
1580,"Tesista",2858,"Proyecto de Tesis",16691
1581,"Co-Asesor",133,"Proyecto de Tesis",1184
1581,"Tesista",2865,"Proyecto de Tesis",7634
1581,"Asesor",88,"Proyecto de Tesis",315
1582,"Asesor",397,"Proyecto de Tesis",1185
1583,"Asesor",397,"Proyecto de Tesis",1186
1584,"Asesor",397,"Proyecto de Tesis",1187
1584,"Co-Asesor",15,"Proyecto de Tesis",316
1585,"Tesista",3083,"Proyecto de Tesis",11711
1585,"Asesor",397,"Proyecto de Tesis",1188
1586,"Asesor",81,"Proyecto de Tesis",317
1587,"Asesor",397,"Proyecto de Tesis",1189
1587,"Tesista",3089,"Proyecto de Tesis",11719
1588,"Tesista",853,"Proyecto de Tesis",7927
1588,"Asesor",92,"Proyecto de Tesis",319
1588,"Co-Asesor",73,"Proyecto de Tesis",318
1589,"Asesor",97,"Proyecto de Tesis",1191
1589,"Tesista",2272,"Proyecto de Tesis",7765
1589,"Co-Asesor",96,"Proyecto de Tesis",1190
1590,"Asesor",94,"Proyecto de Tesis",1192
1590,"Co-Asesor",399,"Proyecto de Tesis",1193
1590,"Tesista",3147,"Proyecto de Tesis",18087
1591,"Asesor",73,"Proyecto de Tesis",320
1591,"Tesista",2686,"Proyecto de Tesis",7850
1592,"Asesor",235,"Proyecto de Tesis",1194
1593,"Asesor",199,"Proyecto de Tesis",1195
1594,"Asesor",94,"Proyecto de Tesis",1196
1595,"Tesista",3127,"Proyecto de Tesis",12009
1595,"Asesor",235,"Proyecto de Tesis",1197
1596,"Asesor",71,"Proyecto de Tesis",321
1597,"Asesor",98,"Proyecto de Tesis",1198
1597,"Co-Asesor",91,"Proyecto de Tesis",322
1598,"Asesor",94,"Proyecto de Tesis",1199
1598,"Co-Asesor",325,"Proyecto de Tesis",1200
1598,"Tesista",3131,"Proyecto de Tesis",16006
1599,"Asesor",235,"Proyecto de Tesis",1201
1600,"Asesor",94,"Proyecto de Tesis",1202
1601,"Asesor",98,"Proyecto de Tesis",1203
1601,"Tesista",3146,"Proyecto de Tesis",323
1601,"Co-Asesor",371,"Proyecto de Tesis",15110
1601,"Co-Asesor",91,"Proyecto de Tesis",1204
1602,"Asesor",83,"Proyecto de Tesis",324
1603,"Asesor",77,"Proyecto de Tesis",325
1604,"Asesor",83,"Proyecto de Tesis",326
1605,"Asesor",81,"Proyecto de Tesis",327
1606,"Tesista",2947,"Proyecto de Tesis",7867
1606,"Asesor",74,"Proyecto de Tesis",328
1607,"Co-Asesor",84,"Proyecto de Tesis",330
1607,"Asesor",199,"Proyecto de Tesis",1205
1607,"Co-Asesor",12,"Proyecto de Tesis",329
1608,"Asesor",96,"Proyecto de Tesis",1206
1608,"Tesista",2953,"Proyecto de Tesis",11868
1609,"Co-Asesor",12,"Proyecto de Tesis",331
1609,"Asesor",199,"Proyecto de Tesis",1207
1609,"Co-Asesor",84,"Proyecto de Tesis",332
1610,"Asesor",97,"Proyecto de Tesis",1208
1611,"Asesor",97,"Proyecto de Tesis",1209
1612,"Asesor",73,"Proyecto de Tesis",333
1613,"Tesista",2948,"Proyecto de Tesis",13440
1613,"Asesor",96,"Proyecto de Tesis",1210
1614,"Asesor",74,"Proyecto de Tesis",334
1615,"Asesor",71,"Proyecto de Tesis",335
1616,"Asesor",235,"Proyecto de Tesis",1211
1617,"Tesista",3018,"Proyecto de Tesis",13435
1617,"Asesor",73,"Proyecto de Tesis",336
1618,"Asesor",191,"Proyecto de Tesis",1212
1619,"Tesista",3184,"Proyecto de Tesis",11614
1619,"Asesor",94,"Proyecto de Tesis",1213
1620,"Tesista",3185,"Proyecto de Tesis",16009
1620,"Asesor",73,"Proyecto de Tesis",337
1620,"Co-Asesor",187,"Proyecto de Tesis",1214
1621,"Co-Asesor",5,"Proyecto de Tesis",338
1621,"Asesor",76,"Proyecto de Tesis",339
1622,"Asesor",73,"Proyecto de Tesis",340
1623,"Co-Asesor",399,"Proyecto de Tesis",1216
1623,"Asesor",235,"Proyecto de Tesis",1215
1624,"Asesor",235,"Proyecto de Tesis",1217
1625,"Co-Asesor",71,"Proyecto de Tesis",341
1625,"Asesor",97,"Proyecto de Tesis",1218
1626,"Asesor",97,"Proyecto de Tesis",1219
1627,"Asesor",85,"Proyecto de Tesis",342
1628,"Asesor",97,"Proyecto de Tesis",1220
1629,"Asesor",191,"Proyecto de Tesis",1221
1630,"Asesor",97,"Proyecto de Tesis",1222
1631,"Asesor",235,"Proyecto de Tesis",1223
1632,"Asesor",97,"Proyecto de Tesis",1224
1633,"Asesor",235,"Proyecto de Tesis",1225
1634,"Asesor",96,"Proyecto de Tesis",1226
1635,"Asesor",93,"Proyecto de Tesis",343
1636,"Asesor",94,"Proyecto de Tesis",1227
1636,"Co-Asesor",7,"Proyecto de Tesis",344
1637,"Asesor",394,"Proyecto de Tesis",1228
1638,"Asesor",73,"Proyecto de Tesis",345
1639,"Asesor",5,"Proyecto de Tesis",346
1640,"Asesor",96,"Proyecto de Tesis",1229
1640,"Co-Asesor",191,"Proyecto de Tesis",1230
1641,"Asesor",71,"Proyecto de Tesis",347
1642,"Asesor",74,"Proyecto de Tesis",348
1642,"Tesista",3020,"Proyecto de Tesis",11893
1643,"Asesor",199,"Proyecto de Tesis",1231
1643,"Co-Asesor",325,"Proyecto de Tesis",1232
1643,"Co-Asesor",12,"Proyecto de Tesis",349
1644,"Co-Asesor",92,"Proyecto de Tesis",350
1644,"Asesor",93,"Proyecto de Tesis",351
1645,"Asesor",96,"Proyecto de Tesis",1233
1646,"Tesista",2475,"Proyecto de Tesis",11911
1646,"Asesor",73,"Proyecto de Tesis",352
1647,"Asesor",82,"Proyecto de Tesis",15012
1647,"Tesista",2820,"Proyecto de Tesis",353
1648,"Tesista",2821,"Proyecto de Tesis",13414
1648,"Asesor",83,"Proyecto de Tesis",354
1649,"Asesor",73,"Proyecto de Tesis",355
1650,"Asesor",76,"Proyecto de Tesis",356
1650,"Co-Asesor",235,"Proyecto de Tesis",1234
1650,"Tesista",2826,"Proyecto de Tesis",11869
1651,"Asesor",97,"Proyecto de Tesis",1235
1651,"Tesista",3362,"Proyecto de Tesis",11919
1652,"Asesor",394,"Proyecto de Tesis",1236
1653,"Asesor",94,"Proyecto de Tesis",1237
1654,"Asesor",394,"Proyecto de Tesis",1238
1655,"Asesor",94,"Proyecto de Tesis",1239
1656,"Asesor",97,"Proyecto de Tesis",1240
1657,"Asesor",96,"Proyecto de Tesis",1241
1658,"Asesor",94,"Proyecto de Tesis",1242
1658,"Tesista",3081,"Proyecto de Tesis",11890
1659,"Asesor",83,"Proyecto de Tesis",357
1660,"Asesor",73,"Proyecto de Tesis",15111
1660,"Tesista",3085,"Proyecto de Tesis",1243
1661,"Tesista",3086,"Proyecto de Tesis",13443
1661,"Asesor",96,"Proyecto de Tesis",1244
1663,"Asesor",82,"Proyecto de Tesis",359
1663,"Tesista",3148,"Proyecto de Tesis",15013
1663,"Co-Asesor",95,"Proyecto de Tesis",1245
1664,"Asesor",85,"Proyecto de Tesis",360
1664,"Tesista",2009,"Proyecto de Tesis",1246
1665,"Asesor",89,"Proyecto de Tesis",361
1665,"Co-Asesor",15,"Proyecto de Tesis",362
1665,"Tesista",2339,"Proyecto de Tesis",6643
1666,"Asesor",335,"Proyecto de Tesis",1247
1666,"Tesista",2690,"Proyecto de Tesis",8666
1666,"Co-Asesor",84,"Proyecto de Tesis",7694
1667,"Co-Asesor",76,"Proyecto de Tesis",7682
1667,"Asesor",75,"Proyecto de Tesis",363
1667,"Tesista",2682,"Proyecto de Tesis",7683
1668,"Co-Asesor",657,"Proyecto de Tesis",7693
1668,"Tesista",2870,"Proyecto de Tesis",1248
1668,"Asesor",187,"Proyecto de Tesis",1249
1669,"Asesor",82,"Proyecto de Tesis",364
1669,"Tesista",2890,"Proyecto de Tesis",7692
1670,"Asesor",187,"Proyecto de Tesis",1250
1671,"Asesor",187,"Proyecto de Tesis",1251
1671,"Asesor",187,"Proyecto de Tesis",1252
1672,"Co-Asesor",76,"Proyecto de Tesis",365
1672,"Asesor",187,"Proyecto de Tesis",1253
1673,"Tesista",3138,"Proyecto de Tesis",15014
1673,"Asesor",82,"Proyecto de Tesis",366
1674,"Tesista",3363,"Proyecto de Tesis",11924
1674,"Asesor",82,"Proyecto de Tesis",367
1675,"Tesista",3140,"Proyecto de Tesis",15015
1675,"Asesor",82,"Proyecto de Tesis",368
1676,"Asesor",85,"Proyecto de Tesis",369
1677,"Tesista",3122,"Proyecto de Tesis",15132
1677,"Asesor",365,"Proyecto de Tesis",1254
1678,"Tesista",3123,"Proyecto de Tesis",11951
1678,"Asesor",82,"Proyecto de Tesis",370
1679,"Asesor",75,"Proyecto de Tesis",371
1679,"Tesista",3124,"Proyecto de Tesis",15990
1680,"Asesor",85,"Proyecto de Tesis",372
1681,"Tesista",3126,"Proyecto de Tesis",15016
1681,"Asesor",82,"Proyecto de Tesis",373
1682,"Asesor",187,"Proyecto de Tesis",1255
1683,"Asesor",191,"Proyecto de Tesis",1256
1684,"Co-Asesor",95,"Proyecto de Tesis",1257
1684,"Tesista",3144,"Proyecto de Tesis",15017
1684,"Asesor",82,"Proyecto de Tesis",374
1685,"Tesista",2008,"Proyecto de Tesis",11956
1685,"Asesor",94,"Proyecto de Tesis",1258
1686,"Co-Asesor",191,"Proyecto de Tesis",1260
1686,"Asesor",187,"Proyecto de Tesis",1259
1687,"Asesor",341,"Proyecto de Tesis",1261
1688,"Asesor",82,"Proyecto de Tesis",375
1688,"Tesista",3160,"Proyecto de Tesis",10963
1689,"Co-Asesor",15,"Proyecto de Tesis",376
1689,"Asesor",187,"Proyecto de Tesis",1262
