"role_name","outcome_id","author_id"
"Miembro ordinario",4354,284
"Miembro ordinario",3671,284
"Miembro ordinario",3668,284
"Miembro ordinario",3666,284
"Miembro extraordinario",4354,128
"Miembro extraordinario",3668,128
"Miembro extraordinario",3666,128
"Miembro extraordinario",4354,118
"Miembro extraordinario",3671,118
"Miembro extraordinario",3668,118
"Miembro extraordinario",3666,118
"Miembro ordinario",NULL,115
"Miembro extraordinario",NULL,118
"Miembro ordinario",NULL,121
"Miembro extraordinario",NULL,116
"Miembro ordinario",NULL,334
"Miembro extraordinario",NULL,332
"Miembro extraordinario",NULL,122
"Miembro extraordinario",NULL,127
"Miembro ordinario",NULL,129
"Miembro extraordinario",NULL,332
"Miembro ordinario",NULL,123
"Miembro extraordinario",NULL,126
"Miembro ordinario",NULL,342
"Miembro extraordinario",NULL,116
"Miembro ordinario",NULL,121
"Miembro extraordinario",NULL,122
"Miembro ordinario",NULL,115
"Miembro ordinario",NULL,129
"Miembro extraordinario",NULL,120
"Miembro extraordinario",NULL,127
"Miembro extraordinario",NULL,123
"Miembro ordinario",NULL,358
"Miembro ordinario",NULL,358
"Miembro ordinario",NULL,121
"Miembro ordinario",NULL,121
"Miembro ordinario",3284,125
"Miembro ordinario",3852,125
"Miembro ordinario",NULL,130
"Miembro extraordinario",NULL,122
"Miembro extraordinario",NULL,135
"Miembro ordinario",NULL,122
"Miembro ordinario",3270,287
"Miembro ordinario",3265,287
"Miembro ordinario",3277,287
"Miembro ordinario",3278,287
"Miembro ordinario",3307,287
"Miembro ordinario",NULL,115
"Miembro ordinario",NULL,123
"Miembro extraordinario",NULL,125
"Miembro extraordinario",NULL,126
"Miembro extraordinario",NULL,284
"Miembro extraordinario",NULL,128
"Miembro ordinario",NULL,117
"Miembro extraordinario",NULL,123
"Miembro ordinario",NULL,120
"Miembro extraordinario",NULL,126
"Miembro ordinario",NULL,127
"Miembro extraordinario",NULL,129
"Miembro extraordinario",3685,108
"Miembro ordinario",3543,122
"Miembro extraordinario",3667,108
"Miembro extraordinario",3655,108
"Miembro extraordinario",3649,108
"Miembro extraordinario",3648,108
"Miembro extraordinario",3595,108
"Miembro extraordinario",3543,108
"Miembro ordinario",3677,122
"Miembro extraordinario",3685,135
"Miembro extraordinario",3667,135
"Miembro extraordinario",3655,135
"Miembro extraordinario",3649,135
"Miembro extraordinario",3648,135
"Miembro extraordinario",3595,135
"Miembro extraordinario",3543,135
"Miembro extraordinario",3677,129
"Miembro extraordinario",3685,129
"Miembro extraordinario",3667,129
"Miembro extraordinario",3655,129
"Miembro extraordinario",3649,129
"Miembro extraordinario",3648,129
"Miembro extraordinario",3595,129
"Miembro extraordinario",3543,129
"Miembro extraordinario",3677,108
"Miembro ordinario",3595,122
"Miembro ordinario",3648,122
"Miembro ordinario",3649,122
"Miembro ordinario",3655,122
"Miembro ordinario",3667,122
"Miembro ordinario",3685,122
"Miembro extraordinario",3677,135
"Miembro ordinario",NULL,128
"Miembro extraordinario",3598,167
"Miembro ordinario",3883,128
"Miembro ordinario",3827,128
"Miembro extraordinario",3384,167
"Miembro extraordinario",3827,167
"Miembro ordinario",3598,128
"Miembro extraordinario",3838,167
"Miembro extraordinario",3868,167
"Miembro ordinario",3860,128
"Miembro ordinario",3593,128
"Miembro ordinario",3868,128
"Miembro ordinario",3772,128
"Miembro extraordinario",3593,167
"Miembro ordinario",3384,128
"Miembro ordinario",3838,128
"Miembro extraordinario",3883,167
"Miembro ordinario",3554,128
"Miembro ordinario",3573,128
"Miembro extraordinario",3554,167
"Miembro extraordinario",3860,167
"Miembro extraordinario",3573,167
"Miembro extraordinario",3772,167
"Miembro extraordinario",NULL,116
"Miembro ordinario",NULL,121
"Miembro ordinario",NULL,128
"Miembro extraordinario",NULL,122
"Miembro ordinario",NULL,115
"Miembro extraordinario",NULL,122
"Miembro ordinario",NULL,115
"Miembro extraordinario",NULL,116
"Miembro ordinario",NULL,121
"Miembro extraordinario",3468,25
"Miembro extraordinario",3462,25
"Miembro extraordinario",3457,25
"Miembro extraordinario",3434,25
"Miembro extraordinario",3386,25
"Miembro ordinario",3386,9
"Miembro ordinario",3434,9
"Miembro ordinario",3457,9
"Miembro ordinario",3462,9
"Miembro ordinario",3468,9
"Miembro equipo de trabajo",3726,16
"Otros",3348,157
"Otros",3347,157
"Otros",3396,157
"Otros",3400,157
"Otros",3412,157
"Otros",3414,157
"Otros",3418,157
"Otros",3427,157
"Otros",3428,157
"Otros",3705,157
"Otros",3726,157
"Otros",3739,157
"Otros",3878,157
"Otros",3870,157
"Otros",3887,157
"Otros",3914,157
"Otros",4118,157
"Otros",4119,157
"Otros",3348,157
"Otros",3347,157
"Otros",3396,157
"Otros",3400,157
"Otros",3412,157
"Otros",3414,157
"Otros",3418,157
"Otros",3427,157
"Otros",3428,157
"Otros",3705,157
"Otros",3726,157
"Otros",3739,157
"Otros",3878,157
"Otros",3870,157
"Otros",3887,157
"Otros",3914,157
"Otros",4118,157
"Otros",4119,157
"Otros",3348,157
"Otros",3347,157
"Otros",3396,157
"Otros",3400,157
"Otros",3412,157
"Otros",3414,157
"Otros",3418,157
"Otros",3427,157
"Otros",3428,157
"Otros",3705,157
"Otros",3726,157
"Otros",3739,157
"Otros",3878,157
"Otros",3870,157
"Otros",3887,157
"Otros",3914,157
"Otros",4118,157
"Otros",4119,157
"Otros",4119,157
"Otros",4118,157
"Otros",3914,157
"Otros",3887,157
"Otros",3870,157
"Otros",3878,157
"Otros",3739,157
"Otros",3726,157
"Otros",3705,157
"Otros",3428,157
"Otros",3427,157
"Otros",3418,157
"Otros",3414,157
"Otros",3412,157
"Otros",3400,157
"Otros",3396,157
"Otros",3347,157
"Otros",3348,157
"Otros",4119,157
"Otros",4118,157
"Otros",3914,157
"Otros",3887,157
"Otros",3870,157
"Otros",3878,157
"Otros",3739,157
"Otros",3726,157
"Otros",3705,157
"Otros",3428,157
"Otros",3427,157
"Otros",3418,157
"Otros",3414,157
"Otros",3412,157
"Otros",3400,157
"Otros",3396,157
"Otros",3347,157
"Otros",3348,157
"Otros",3348,249
"Otros",3347,249
"Otros",3396,249
"Otros",3400,249
"Otros",3412,249
"Otros",3414,249
"Otros",3418,249
"Otros",3427,249
"Otros",3428,249
"Otros",3705,249
"Otros",3726,249
"Otros",3739,249
"Otros",3878,249
"Otros",3870,249
"Otros",3887,249
"Otros",3914,249
"Otros",4118,249
"Otros",4119,249
"Otros",4119,155
"Otros",4118,155
"Otros",3914,155
"Otros",3887,155
"Otros",3870,155
"Otros",3878,155
"Otros",3739,155
"Otros",3726,155
"Otros",3705,155
"Otros",3428,155
"Otros",3427,155
"Otros",3418,155
"Otros",3414,155
"Otros",3412,155
"Otros",3400,155
"Otros",3396,155
"Otros",3347,155
"Otros",3348,155
"Otros",4119,156
"Otros",4118,156
"Otros",3914,156
"Otros",3887,156
"Otros",3870,156
"Otros",3878,156
"Otros",3739,156
"Otros",3726,156
"Otros",3705,156
"Otros",3428,156
"Otros",3427,156
"Otros",3418,156
"Otros",3414,156
"Otros",3412,156
"Otros",3400,156
"Otros",3396,156
"Otros",3347,156
"Otros",3348,156
"Otros",4119,157
"Otros",4118,157
"Otros",3914,157
"Otros",3887,157
"Otros",3870,157
"Otros",3348,27
"Otros",3347,27
"Otros",3396,27
"Otros",3400,27
"Otros",3412,27
"Otros",3414,27
"Otros",3418,27
"Otros",3427,27
"Otros",3428,27
"Otros",3705,27
"Otros",3726,27
"Otros",3739,27
"Otros",3878,27
"Otros",3870,27
"Otros",3887,27
"Otros",3914,27
"Otros",4118,27
"Otros",4119,27
"Otros",3348,38
"Otros",3347,38
"Otros",3396,38
"Otros",3400,38
"Otros",3412,38
"Otros",3414,38
"Otros",3418,38
"Otros",3427,38
"Otros",3428,38
"Otros",3705,38
"Otros",3726,38
"Otros",3739,38
"Otros",3878,38
"Otros",3870,38
"Otros",3887,38
"Otros",3914,38
"Otros",4118,38
"Otros",4119,38
"Otros",3348,31
"Otros",3347,31
"Otros",3396,31
"Otros",3400,31
"Otros",3412,31
"Otros",3414,31
"Otros",3418,31
"Otros",3427,31
"Otros",3428,31
"Otros",3705,31
"Otros",3726,31
"Otros",3739,31
"Otros",3878,31
"Otros",3870,31
"Otros",3887,31
"Otros",3914,31
"Otros",4118,31
"Otros",4119,31
"Otros",3348,27
"Otros",3347,27
"Otros",3396,27
"Otros",3400,27
"Otros",3412,27
"Otros",3414,27
"Otros",3418,27
"Otros",3427,27
"Otros",3428,27
"Otros",3705,27
"Otros",3726,27
"Otros",3739,27
"Otros",3878,27
"Otros",3870,27
"Otros",3887,27
"Otros",3914,27
"Otros",4118,27
"Otros",4119,27
"Otros",3878,157
"Otros",3739,157
"Otros",3726,157
"Otros",3705,157
"Otros",3428,157
"Otros",3427,157
"Otros",3418,157
"Otros",3414,157
"Otros",3412,157
"Otros",3400,157
"Otros",3396,157
"Otros",3347,157
"Otros",3348,157
"Otros",4119,162
"Otros",4118,162
"Otros",3914,162
"Otros",3887,162
"Otros",3870,162
"Otros",3878,162
"Otros",3739,162
"Otros",3726,162
"Otros",3705,162
"Otros",3428,162
"Otros",3427,162
"Otros",3418,162
"Otros",3414,162
"Otros",3412,162
"Otros",3400,162
"Otros",3396,162
"Otros",3347,162
"Otros",3348,162
"Otros",4119,155
"Otros",4118,155
"Otros",3914,155
"Otros",3887,155
"Otros",3870,155
"Otros",3878,155
"Otros",3739,155
"Otros",3726,155
"Otros",3705,155
"Otros",3428,155
"Otros",3427,155
"Otros",3418,155
"Otros",3414,155
"Otros",3412,155
"Otros",3400,155
"Otros",3396,155
"Otros",3347,155
"Otros",3348,27
"Otros",3347,27
"Otros",3396,27
"Otros",3400,27
"Otros",3412,27
"Otros",3414,27
"Otros",3418,27
"Otros",3427,27
"Otros",3428,27
"Otros",3705,27
"Otros",3726,27
"Otros",3739,27
"Otros",3878,27
"Otros",3870,27
"Otros",3887,27
"Otros",3914,27
"Otros",4118,27
"Otros",4119,27
"Otros",3348,16
"Otros",3347,16
"Otros",3396,16
"Otros",3400,16
"Otros",3412,16
"Otros",3414,16
"Otros",3418,16
"Otros",3427,16
"Otros",3428,16
"Otros",3705,16
"Otros",3726,16
"Otros",3739,16
"Otros",3878,16
"Otros",3870,16
"Otros",3887,16
"Otros",3914,16
"Otros",4118,16
"Otros",4119,16
"Otros",3348,27
"Otros",3347,27
"Otros",3396,27
"Otros",3400,27
"Otros",3412,27
"Otros",3414,27
"Miembro ordinario",4119,16
"Miembro ordinario",4118,16
"Miembro ordinario",3914,16
"Miembro ordinario",3887,16
"Miembro ordinario",3870,16
"Miembro ordinario",3878,16
"Miembro ordinario",3739,16
"Miembro ordinario",3726,16
"Miembro ordinario",3705,16
"Miembro ordinario",3428,16
"Miembro ordinario",3427,16
"Miembro ordinario",3418,16
"Miembro ordinario",3414,16
"Miembro ordinario",3412,16
"Miembro ordinario",3400,16
"Miembro ordinario",3396,16
"Miembro ordinario",3347,16
"Miembro ordinario",3348,16
"Otros",3418,27
"Otros",3427,27
"Otros",3428,27
"Otros",3705,27
"Otros",3726,27
"Otros",3739,27
"Otros",3878,27
"Otros",3870,27
"Otros",3887,27
"Otros",3914,27
"Otros",4118,27
"Otros",4119,27
"Otros",3348,16
"Otros",3347,16
"Otros",3396,16
"Otros",3400,16
"Otros",3412,16
"Otros",3414,16
"Otros",3418,16
"Otros",3427,16
"Otros",3428,16
"Otros",3705,16
"Otros",3726,16
"Otros",3739,16
"Otros",3878,16
"Otros",3870,16
"Otros",3887,16
"Otros",3914,16
"Otros",4118,16
"Otros",4119,16
"Otros",3348,155
"Otros",4119,156
"Otros",4118,156
"Otros",3914,156
"Otros",3887,156
"Otros",3870,156
"Otros",3878,156
"Otros",3739,156
"Otros",3726,156
"Otros",3705,156
"Otros",3428,156
"Otros",3427,156
"Otros",3418,156
"Otros",3414,156
"Otros",3412,156
"Otros",3400,156
"Otros",3396,156
"Otros",3347,156
"Otros",3348,156
"Otros",4119,157
"Otros",4118,157
"Otros",3914,157
"Otros",3887,157
"Otros",3870,157
"Otros",3878,157
"Otros",3739,157
"Otros",3726,157
"Otros",3705,157
"Otros",3428,157
"Otros",3427,157
"Otros",3418,157
"Otros",3414,157
"Otros",3412,157
"Otros",3400,157
"Otros",3396,157
"Otros",3347,157
"Otros",3348,157
"Otros",4119,162
"Otros",4118,162
"Otros",3914,162
"Otros",3887,162
"Otros",3870,162
"Otros",3878,162
"Otros",3739,162
"Otros",3726,162
"Otros",3705,162
"Otros",3428,162
"Otros",3427,162
"Otros",3418,162
"Otros",3414,162
"Otros",3412,162
"Miembro ordinario",4119,27
"Miembro ordinario",4118,27
"Miembro ordinario",3914,27
"Miembro ordinario",3887,27
"Miembro ordinario",3870,27
"Miembro ordinario",3878,27
"Miembro ordinario",3739,27
"Miembro ordinario",3726,27
"Miembro ordinario",3705,27
"Miembro ordinario",3428,27
"Miembro ordinario",3427,27
"Miembro ordinario",3418,27
"Miembro ordinario",3414,27
"Miembro ordinario",3412,27
"Miembro ordinario",3400,27
"Miembro ordinario",3396,27
"Miembro ordinario",3347,27
"Miembro ordinario",3348,27
"Otros",3400,162
"Otros",3396,162
"Otros",3347,162
"Otros",3348,162
"Otros",4119,156
"Otros",4118,156
"Otros",3914,156
"Otros",3887,156
"Otros",3870,156
"Otros",3878,156
"Otros",3739,156
"Otros",3726,156
"Otros",3705,156
"Otros",3428,156
"Otros",3427,156
"Otros",3418,156
"Otros",3414,156
"Otros",3412,156
"Otros",3400,156
"Otros",3396,156
"Otros",3347,156
"Otros",3348,156
"Otros",4119,157
"Otros",4118,157
"Otros",3914,157
"Otros",3887,157
"Otros",3870,157
"Otros",3878,157
"Otros",3739,157
"Otros",3726,157
"Otros",3705,157
"Otros",3428,157
"Otros",3427,157
"Otros",3418,157
"Otros",3414,157
"Otros",3412,157
"Otros",3400,157
"Otros",3396,157
"Otros",3347,157
"Otros",3348,157
"Otros",4119,155
"Otros",4118,155
"Otros",3914,155
"Otros",3887,155
"Otros",3870,155
"Otros",3878,155
"Otros",3739,155
"Otros",3726,155
"Otros",3705,155
"Otros",3428,155
"Otros",3427,155
"Otros",3418,155
"Otros",3414,155
"Otros",3412,155
"Otros",3400,155
"Otros",3396,155
"Otros",3347,155
"Otros",3348,155
"Otros",4119,157
"Otros",4118,157
"Otros",3914,157
"Otros",3887,157
"Otros",3870,157
"Otros",3878,157
"Otros",3739,157
"Otros",3726,157
"Otros",3705,157
"Otros",3428,157
"Otros",3427,157
"Otros",3418,157
"Otros",3414,157
"Otros",3412,157
"Otros",3400,157
"Otros",3396,157
"Otros",3347,157
"Otros",3348,157
"Otros",4119,160
"Otros",4118,160
"Otros",3914,160
"Otros",3887,160
"Otros",3870,160
"Otros",3878,160
"Otros",3739,160
"Otros",3726,160
"Otros",3705,160
"Otros",3428,160
"Otros",3427,160
"Otros",3418,160
"Otros",3414,160
"Otros",3412,160
"Otros",3400,160
"Otros",3396,160
"Otros",3347,160
"Otros",3348,160
"Otros",4119,155
"Otros",4118,155
"Otros",3914,155
"Otros",3887,155
"Otros",3870,155
"Otros",3878,155
"Otros",3739,155
"Otros",3726,155
"Otros",3705,155
"Otros",3428,155
"Otros",3427,155
"Otros",3418,155
"Otros",3414,155
"Otros",3412,155
"Otros",3400,155
"Otros",3396,155
"Otros",3347,155
"Otros",3348,155
"Otros",4119,156
"Otros",4118,156
"Otros",3914,156
"Otros",3887,156
"Otros",3870,156
"Otros",3878,156
"Otros",3348,27
"Otros",3347,27
"Otros",3396,27
"Otros",3400,27
"Otros",3739,156
"Otros",3412,27
"Otros",3726,156
"Otros",3705,156
"Otros",3428,156
"Otros",3414,27
"Otros",3418,27
"Otros",3427,27
"Otros",3428,27
"Otros",3705,27
"Otros",3726,27
"Otros",3739,27
"Otros",3878,27
"Otros",3870,27
"Otros",3887,27
"Otros",3914,27
"Otros",4118,27
"Otros",4119,27
"Otros",3348,16
"Otros",3347,16
"Otros",3396,16
"Otros",3400,16
"Otros",3427,156
"Otros",3412,16
"Otros",3414,16
"Otros",3418,16
"Otros",3418,156
"Otros",3414,156
"Otros",3412,156
"Otros",3400,156
"Otros",3396,156
"Otros",3347,156
"Otros",3348,156
"Otros",4119,157
"Otros",4118,157
"Otros",3914,157
"Otros",3887,157
"Otros",3870,157
"Otros",3878,157
"Otros",3739,157
"Otros",3726,157
"Otros",3705,157
"Otros",3428,157
"Otros",3427,157
"Otros",3418,157
"Otros",3414,157
"Otros",3412,157
"Otros",3400,157
"Otros",3396,157
"Otros",3347,157
"Otros",3348,157
"Otros",4119,157
"Otros",4118,157
"Otros",3914,157
"Otros",3887,157
"Otros",3870,157
"Otros",3878,157
"Otros",3739,157
"Otros",3726,157
"Otros",3705,157
"Otros",3428,157
"Otros",3427,157
"Otros",3418,157
"Otros",3414,157
"Otros",3412,157
"Otros",3400,157
"Otros",3396,157
"Otros",3347,157
"Otros",3348,157
"Otros",4119,163
"Otros",4118,163
"Otros",3914,163
"Otros",3887,163
"Otros",3870,163
"Otros",3878,163
"Otros",3739,163
"Otros",3726,163
"Otros",3705,163
"Otros",3428,163
"Otros",3427,163
"Otros",3418,163
"Otros",3414,163
"Otros",3412,163
"Otros",3400,163
"Otros",3396,163
"Otros",3347,163
"Otros",3348,163
"Miembro extraordinario",4119,157
"Miembro extraordinario",4118,157
"Miembro extraordinario",3914,157
"Miembro extraordinario",3887,157
"Miembro extraordinario",3870,157
"Miembro extraordinario",3878,157
"Miembro extraordinario",3739,157
"Miembro extraordinario",3726,157
"Miembro extraordinario",3705,157
"Miembro extraordinario",3428,157
"Miembro extraordinario",3427,157
"Miembro extraordinario",3418,157
"Miembro extraordinario",3414,157
"Miembro extraordinario",3412,157
"Otros",3427,16
"Otros",3428,16
"Miembro extraordinario",3400,157
"Otros",3705,16
"Otros",3726,16
"Miembro extraordinario",3396,157
"Miembro extraordinario",3347,157
"Miembro extraordinario",3348,157
"Miembro ordinario",4119,163
"Otros",3739,16
"Otros",3878,16
"Otros",3870,16
"Otros",3887,16
"Miembro ordinario",4118,163
"Miembro ordinario",3914,163
"Miembro ordinario",3887,163
"Miembro ordinario",3870,163
"Miembro ordinario",3878,163
"Otros",3914,16
"Miembro ordinario",3739,163
"Miembro ordinario",3726,163
"Otros",4118,16
"Otros",4119,16
"Miembro ordinario",3705,163
"Miembro ordinario",3428,163
"Miembro ordinario",3427,163
"Miembro ordinario",3418,163
"Miembro ordinario",4119,157
"Miembro ordinario",4118,157
"Miembro ordinario",3914,157
"Miembro ordinario",3887,157
"Miembro ordinario",3870,157
"Miembro ordinario",3878,157
"Miembro ordinario",3739,157
